"GemeenteCode";"GemeenteNaam";"LijstNummer";"LijstNaam";"KandidaatNummer";"Initialen";"Roepnaam";"Tussenvoegsel";"Achternaam";"Woonplaats";"LandCode";"Geslacht"
"0090";"Smallingerland";"2";"CDA";"36";"J.";"Jan";;"Boomsma";"Drachten";"NL";"male"
"0090";"Smallingerland";"2";"CDA";"37";"S.";"Sietze";;"Klaver";"De Wilgen";"NL";"male"
"0090";"Smallingerland";"2";"CDA";"38";"J.M.";"Marjan";"van der";"Aart";"Drachten";"NL";"female"
"0090";"Smallingerland";"2";"CDA";"39";"W.";"Wim";;"Eilering";"Drachten";"NL";"male"
"0090";"Smallingerland";"2";"CDA";"40";"J.";"Jan";;"Ploeg";"De Wilgen";"NL";"male"
"0090";"Smallingerland";"3";"ChristenUnie";"1";"S.A.";"Sebastiaan";;"Roelofs";"Boornbergum";"NL";
"0090";"Smallingerland";"3";"ChristenUnie";"2";"C.";"Corrie";;"Ponne";"Drachten";"NL";
"0090";"Smallingerland";"3";"ChristenUnie";"3";"P.D.";"Pieter";"van der";"Zwan";"Drachten";"NL";
"0090";"Smallingerland";"3";"ChristenUnie";"4";"O.";"Oeds";"van der";"Wijk";"Boornbergum";"NL";
"0090";"Smallingerland";"3";"ChristenUnie";"5";"W.C.F.";"Wilhelm";;"Cnossen";"Drachten";"NL";
"0090";"Smallingerland";"3";"ChristenUnie";"6";"J.";"Jan";;"Barkmeijer";"Drachten";"NL";
"0090";"Smallingerland";"3";"ChristenUnie";"7";"J.S.";"Joas";;"Swart";"Rottevalle";"NL";
"0090";"Smallingerland";"3";"ChristenUnie";"8";"C.J.";"Chris";"van der";"Veen";"Drachten";"NL";
"0090";"Smallingerland";"3";"ChristenUnie";"9";"G.J.";"Janet";;"Bloks-Hans";"Drachten";"NL";
"0090";"Smallingerland";"3";"ChristenUnie";"10";"L.K.";"Lammert";;"Stavast";"Drachten";"NL";
"0090";"Smallingerland";"3";"ChristenUnie";"11";"H.";"Hanna";;"Swart-van der Molen";"Rottevalle";"NL";
"0090";"Smallingerland";"3";"ChristenUnie";"12";"J.J.";"Jeroen";;"Bruinsma";"Drachten";"NL";
"0090";"Smallingerland";"3";"ChristenUnie";"13";"W.J.K.";"Wouter";;"Veeman";"Drachten";"NL";
"0090";"Smallingerland";"3";"ChristenUnie";"14";"D.";"Djoke";;"Mulder-Hartholt";"Drachten";"NL";
"0090";"Smallingerland";"3";"ChristenUnie";"15";"E.T.";"Esther";;"Geertsma-Jongsma";"Opeinde";"NL";
"0090";"Smallingerland";"3";"ChristenUnie";"16";"S.";"Sape";"van der";"Wal";"Drachten";"NL";
"0090";"Smallingerland";"3";"ChristenUnie";"17";"J.";"Jantje";"de";"Jong-de Boer";"Oudega";"NL";
"0090";"Smallingerland";"3";"ChristenUnie";"18";"K.";"Kasper";;"Buitenhuis";"Drachten";"NL";
"0090";"Smallingerland";"3";"ChristenUnie";"19";"J.";"Jan";;"Jongsma";"Drachten";"NL";
"0090";"Smallingerland";"3";"ChristenUnie";"20";"A.C.";"Albrecht";;"Kok";"Drachten";"NL";
"0090";"Smallingerland";"3";"ChristenUnie";"21";"M.";"Marijke";;"Venema-Draaistra";"Drachten";"NL";
"0090";"Smallingerland";"3";"ChristenUnie";"22";"P.";"Piet";;"Adema";"De Wilgen";"NL";
"0090";"Smallingerland";"3";"ChristenUnie";"23";"G.J.";"Gert";;"Felten";"Drachten";"NL";
"0090";"Smallingerland";"3";"ChristenUnie";"24";"O.E.";"Orlando";;"Bottenbley";"Drachten";"NL";
"0090";"Smallingerland";"3";"ChristenUnie";"25";"S.";"Sieds";"de";"Jong-Eshuis";"Drachten";"NL";
"0090";"Smallingerland";"4";"SP (Socialistische Partij)";"1";"J.M.A.";"Jamal";;"Al Sari";"Drachten";"NL";"male"
"0090";"Smallingerland";"4";"SP (Socialistische Partij)";"2";"R.J.";"Ronald";"van der";"Molen";"Drachten";"NL";"male"
"0090";"Smallingerland";"4";"SP (Socialistische Partij)";"3";"G.B.";"Gaby";;"Hilberts";"Drachten";"NL";"female"
"0090";"Smallingerland";"4";"SP (Socialistische Partij)";"4";"J.J.";"Johannes";;"Veldkamp";"Drachten";"NL";"male"
"0090";"Smallingerland";"4";"SP (Socialistische Partij)";"5";"A.";"Alex";"de";"Zwart";"Drachten";"NL";"male"
"0090";"Smallingerland";"4";"SP (Socialistische Partij)";"6";"A.";"André";"van";"Leeuwen";"Drachten";"NL";"male"
"0090";"Smallingerland";"4";"SP (Socialistische Partij)";"7";"R.H.";"Ramon";;"Vos";"Drachten";"NL";"male"
"0090";"Smallingerland";"4";"SP (Socialistische Partij)";"8";"A.P.A.";"Alex";;"Koppers";"Drachten";"NL";"male"
"0090";"Smallingerland";"4";"SP (Socialistische Partij)";"9";"J.I.E.";"Joan";;"Centiago";"Drachten";"NL";"female"
"0090";"Smallingerland";"4";"SP (Socialistische Partij)";"10";"J.";"Jan";;"Boonstra";"Drachten";"NL";"male"
"0090";"Smallingerland";"4";"SP (Socialistische Partij)";"11";"P.C.";"Peter";;"Vos";"Drachten";"NL";"male"
"0090";"Smallingerland";"4";"SP (Socialistische Partij)";"12";"C.T.";"Tjibbe";;"Hazenberg";"Drachten";"NL";"male"
"0090";"Smallingerland";"4";"SP (Socialistische Partij)";"13";"S.J.";"Sibolt";;"Zeilstra";"Drachten";"NL";"male"
"0090";"Smallingerland";"4";"SP (Socialistische Partij)";"14";"M.";"Ria";;"Glas";"Drachten";"NL";"female"
"0090";"Smallingerland";"4";"SP (Socialistische Partij)";"15";"W.H.";"Wim";;"Uringa";"Drachten";"NL";"male"
"0090";"Smallingerland";"4";"SP (Socialistische Partij)";"16";"M.A.";"Marion";;"Bakker";"Drachten";"NL";"female"
"0090";"Smallingerland";"4";"SP (Socialistische Partij)";"17";"H.";"Henk";;"Hoogeveen";"Drachten";"NL";"male"
"0090";"Smallingerland";"4";"SP (Socialistische Partij)";"18";"A.";"Andries";;"Tuinstra";"Drachten";"NL";"male"
"0090";"Smallingerland";"4";"SP (Socialistische Partij)";"19";"G.";"Geertje";;"Nijboer";"Drachten";"NL";"female"
"0090";"Smallingerland";"5";"Eérste Lokale Partij (ELP)";"1";"IJ.";"Yntze";"de";"Vries";"Drachten";"NL";"male"
"0090";"Smallingerland";"5";"Eérste Lokale Partij (ELP)";"2";"S.M.";"Sandra";"de";"Jong-Snip";"Drachten";"NL";"female"
"0090";"Smallingerland";"5";"Eérste Lokale Partij (ELP)";"3";"J.M.";"Chiel";;"Bolt";"De Wilgen";"NL";"male"
"0090";"Smallingerland";"5";"Eérste Lokale Partij (ELP)";"4";"B.D.";"Dinie";;"Mulder";"Drachten";"NL";"female"
"0090";"Smallingerland";"5";"Eérste Lokale Partij (ELP)";"5";"J.";"Johanna";;"Mast";"Drachten";"NL";"female"
"0090";"Smallingerland";"5";"Eérste Lokale Partij (ELP)";"6";"M.";"Minke";"de";"Voor-Veenstra";"Rottevalle";"NL";"female"
"0090";"Smallingerland";"5";"Eérste Lokale Partij (ELP)";"7";"A.H.V.";"Angela";;"Visser";"Houtigehage";"NL";"female"
"0090";"Smallingerland";"5";"Eérste Lokale Partij (ELP)";"8";"V.";"Wally";;"Postma-Velsen";"Drachten";"NL";"female"
"0090";"Smallingerland";"5";"Eérste Lokale Partij (ELP)";"9";"M.";"Meine";;"Hofman";"Oudega";"NL";"male"
"0090";"Smallingerland";"5";"Eérste Lokale Partij (ELP)";"10";"A.";"Annemarie";;"Hogeveen";"Drachten";"NL";"female"
"0090";"Smallingerland";"5";"Eérste Lokale Partij (ELP)";"11";"H.";"Harrie";;"Hofstee";"Drachten";"NL";"male"
"0090";"Smallingerland";"5";"Eérste Lokale Partij (ELP)";"12";"W.";"Willem";"de";"Boer";"Drachten";"NL";"male"
"0090";"Smallingerland";"5";"Eérste Lokale Partij (ELP)";"13";"G.";"Gatso";;"Lamsma";"Drachten";"NL";"male"
"0090";"Smallingerland";"5";"Eérste Lokale Partij (ELP)";"14";"T.H.J.";"Thom";;"Deutekom";"De Wilgen";"NL";"male"
"0090";"Smallingerland";"5";"Eérste Lokale Partij (ELP)";"15";"S.D.";"Simon";;"Lamsma";"Drachten";"NL";"male"
"0090";"Smallingerland";"5";"Eérste Lokale Partij (ELP)";"16";"M.D.";"Michel";;"Bosma";"Drachten";"NL";"male"
"0090";"Smallingerland";"5";"Eérste Lokale Partij (ELP)";"17";"C.";"Nynke";;"Nieuwenhuis";"Drachten";"NL";"female"
"0090";"Smallingerland";"5";"Eérste Lokale Partij (ELP)";"18";"H.F.";"Rik";"van der";"Wijk";"Drachten";"NL";"male"
"0090";"Smallingerland";"5";"Eérste Lokale Partij (ELP)";"19";"B.M.M.";"Bernard";;"Mobron";"Drachten";"NL";"male"
"0090";"Smallingerland";"5";"Eérste Lokale Partij (ELP)";"20";"G.M.J.";"Marten";;"Postma";"Drachten";"NL";"male"
"0090";"Smallingerland";"5";"Eérste Lokale Partij (ELP)";"21";"A.";"Anneke";;"Bolt-Veenstra";"De Wilgen";"NL";"female"
"0090";"Smallingerland";"5";"Eérste Lokale Partij (ELP)";"22";"J.";"Jannes";;"Adema";"Oudega";"NL";"male"
"0090";"Smallingerland";"5";"Eérste Lokale Partij (ELP)";"23";"T.J.";"Tineke";;"Delfsma";"Rottevalle";"NL";"female"
"0090";"Smallingerland";"5";"Eérste Lokale Partij (ELP)";"24";"T.";"Tiny";"van der";"Wal";"Drachten";"NL";"female"
"0090";"Smallingerland";"5";"Eérste Lokale Partij (ELP)";"25";"A.";"Amarins";;"Sijtema";"Drachten";"NL";"female"
"0090";"Smallingerland";"6";"Smallingerlands Belang";"1";"D.J.C.";"Dennis";;"Bekius";"Drachten";"NL";"male"
"0090";"Smallingerland";"6";"Smallingerlands Belang";"2";"E.S.";"Elisabeth";"van der";"Heide - Stelwagen";"Drachtstercompagnie";"NL";"female"
"0090";"Smallingerland";"6";"Smallingerlands Belang";"3";"R.D.";"Ruben";;"Boonstra";"Drachten";"NL";"male"
"0090";"Smallingerland";"6";"Smallingerlands Belang";"4";"J.";"Jelmer";"van";"Broekhoven";"Drachten";"NL";"male"
"0090";"Smallingerland";"6";"Smallingerlands Belang";"5";"J.G.";"Joop";;"Kloosterman";"Drachten";"NL";"male"
"0090";"Smallingerland";"6";"Smallingerlands Belang";"6";"B.R.";"Benno";;"Drenth";"Drachten";"NL";"male"
"0090";"Smallingerland";"6";"Smallingerlands Belang";"7";"A.";"Anita";;"Drost";"Drachten";"NL";"female"
"0090";"Smallingerland";"6";"Smallingerlands Belang";"8";"H.";"Erna";"van de";"Grift";"Drachten";"NL";"female"
"0090";"Smallingerland";"6";"Smallingerlands Belang";"9";"M.T.";"Matthias";;"Boonstra";"Drachten";"NL";"male"
"0090";"Smallingerland";"6";"Smallingerlands Belang";"10";"Y.";"Ylse";;"Huizinga";"Drachten";"NL";"female"
"0090";"Smallingerland";"6";"Smallingerlands Belang";"11";"J.";"Jaylin";;"Nelson";"Drachten";"NL";"female"
"0090";"Smallingerland";"6";"Smallingerlands Belang";"12";"S.";"Sascha";"de";"Vries";"Drachten";"NL";"female"
"0090";"Smallingerland";"6";"Smallingerlands Belang";"13";"F.";"Fred";"de";"Groot";"Opeinde";"NL";"male"
"0090";"Smallingerland";"6";"Smallingerlands Belang";"14";"A.Y.";"Yvonne";;"Feenstra";"Drachten";"NL";"female"
"0090";"Smallingerland";"6";"Smallingerlands Belang";"15";"P.R.A.";"Peter";;"Dekker";"De Wilgen";"NL";"male"
"0090";"Smallingerland";"7";"VVD";"1";"M.C.";"Marco";;"Molhoek";"Drachten";"NL";"male"
"0090";"Smallingerland";"7";"VVD";"2";"G.";"Gerlof";;"Bleeker";"Oudega";"NL";"male"
"0090";"Smallingerland";"7";"VVD";"3";"R.W.A.";"Robbert";;"Kooistra";"Drachten";"NL";"male"
"0090";"Smallingerland";"7";"VVD";"4";"D.M.W.";"Dominique";;"Elzer-Rombouts";"Drachten";"NL";"female"
"0090";"Smallingerland";"7";"VVD";"5";"B.H.";"Bob";;"Visser";"Drachten";"NL";"male"
"0090";"Smallingerland";"7";"VVD";"6";"S.";"Sipke";;"Hoekstra";"Rottevalle";"NL";"male"
"0090";"Smallingerland";"7";"VVD";"7";"D.M.";"Daan";;"Molhoek";"Drachten";"NL";"male"
"0090";"Smallingerland";"7";"VVD";"8";"J.B.";"Jantine";;"Groenewoud";"Drachten";"NL";"female"
"0090";"Smallingerland";"7";"VVD";"9";"M.E.";"Marc";"van der";"Kuur";"Drachten";"NL";"male"
"0090";"Smallingerland";"7";"VVD";"10";"K.";"Klasien";;"Bennink";"Drachten";"NL";"female"
"0090";"Smallingerland";"7";"VVD";"11";"B.J.";"Barend";;"Potjer";"Drachten";"NL";"male"
"0090";"Smallingerland";"7";"VVD";"12";"D.";"Douwe";"van";"Drogen";"Drachten";"NL";"male"
"0090";"Smallingerland";"7";"VVD";"13";"J.";"Johannes";;"Vlietstra";"Drachten";"NL";"male"
"0090";"Smallingerland";"7";"VVD";"14";"L.C.B.";"Lucy";;"Jonkers";"Drachten";"NL";"female"
"0090";"Smallingerland";"7";"VVD";"15";"J.";"Jenny";;"Minnen";"Drachten";"NL";"female"
"0090";"Smallingerland";"7";"VVD";"16";"R.";"Rob";;"Bennink";"Drachten";"NL";"male"
"0090";"Smallingerland";"7";"VVD";"17";"A.S.";"Steffen";;"Hietkamp";"Drachten";"NL";"male"
"0090";"Smallingerland";"7";"VVD";"18";"W.";"Willem";;"Oosterbaan";"De Tike";"NL";"male"
"0090";"Smallingerland";"8";"D66";"1";"R.F.";"Roy";;"Postma";"Drachten";"NL";
"0090";"Smallingerland";"8";"D66";"2";"J.E.";"Jantine";;"Meister-Klasema";"Drachten";"NL";
"0090";"Smallingerland";"8";"D66";"3";"S.";"Steffan";"de";"Jong";"Drachten";"NL";
"0090";"Smallingerland";"8";"D66";"4";"L.J.A.";"Leeroy";;"Oosterbaan";"Rottevalle";"NL";
"0090";"Smallingerland";"8";"D66";"5";"R.A.F.";"Raf";;"Pronk";"Houtigehage";"NL";
"0090";"Smallingerland";"8";"D66";"6";"A.M.";"Amber";;"Dijkstra";"Drachten";"NL";
"0090";"Smallingerland";"8";"D66";"7";"R.A.";"Roan";;"Jagersma";"Groningen";"NL";
"0090";"Smallingerland";"8";"D66";"8";"E.";"Erwin";;"Keun";"Drachten";"NL";
"0090";"Smallingerland";"8";"D66";"9";"J.";"Coby";;"Beerda";"Drachten";"NL";
"0090";"Smallingerland";"9";"FNP";"1";"T.";"Theun";;"Wiersma";"Opeinde";"NL";"male"
"0090";"Smallingerland";"9";"FNP";"2";"R.E.G.";"Robert";;"Pepernoot";"Drachten";"NL";"male"
"0090";"Smallingerland";"9";"FNP";"3";"A.W.";"Albert";;"Bosma";"Rottevalle";"NL";"male"
"0090";"Smallingerland";"9";"FNP";"4";"B.J.";"Bart";;"Pietersma";"Drachten";"NL";"male"
"0090";"Smallingerland";"9";"FNP";"5";"H.J.";"Hains";;"Mous";"Drachtstercompagnie";"NL";"male"
"0090";"Smallingerland";"9";"FNP";"6";"S.H.";"Sjoukje";;"Hoekstra-Klaren";"Rottevalle";"NL";"female"
"0090";"Smallingerland";"9";"FNP";"7";"F.";"Fardau";;"Gorter";"Drachtstercompagnie";"NL";"female"
"0090";"Smallingerland";"9";"FNP";"8";"G.";"Geert";"van der";"Heide";"Oudega";"NL";"male"
"0090";"Smallingerland";"9";"FNP";"9";"M.W.";"Marcel";"van der";"Wal";"Drachten";"NL";"male"
"0090";"Smallingerland";"9";"FNP";"10";"P.G.";"Peter";"de";"Jong";"Drachten";"NL";"male"
"0090";"Smallingerland";"9";"FNP";"11";"S.";"Sijbren";;"Sijtsma";"Drachten";"NL";"male"
"0090";"Smallingerland";"9";"FNP";"12";"W.";"Willem";;"Wilstra";"Drachten";"NL";"male"
"0090";"Smallingerland";"9";"FNP";"13";"R.";"Reitze";;"Jonkman";"Drachten";"NL";"male"
"0090";"Smallingerland";"9";"FNP";"14";"M.";"Minne";"van";"Houten";"Drachten";"NL";"male"
"0090";"Smallingerland";"9";"FNP";"15";"O.H.";"Haiko";"van der";"Werff";"Drachten";"NL";"male"
"0090";"Smallingerland";"10";"Staatkundig Gereformeerde Partij (SGP)";"1";"B.";"Berend";"de";"Boer";"Opeinde";"NL";"male"
"0090";"Smallingerland";"10";"Staatkundig Gereformeerde Partij (SGP)";"2";"M.";"Marien";;"Boer";"Opeinde";"NL";"male"
"0090";"Smallingerland";"10";"Staatkundig Gereformeerde Partij (SGP)";"3";"W.";"Wouter";"de";"Boer";"Drachten";"NL";"male"
"0090";"Smallingerland";"10";"Staatkundig Gereformeerde Partij (SGP)";"4";"H.";"Harm";;"Bosma";"Opeinde";"NL";"male"
"0090";"Smallingerland";"10";"Staatkundig Gereformeerde Partij (SGP)";"5";"T.A.";"Thomas";;"Naberman";"Drachten";"NL";"male"
"0090";"Smallingerland";"10";"Staatkundig Gereformeerde Partij (SGP)";"6";"T.C.";"Tabo";;"Poortinga";"Drachten";"NL";"male"
"0090";"Smallingerland";"10";"Staatkundig Gereformeerde Partij (SGP)";"7";"J.W.F.";"Frans";;"Eikelenboom";"Drachten";"NL";"male"
"0090";"Smallingerland";"10";"Staatkundig Gereformeerde Partij (SGP)";"8";"H.";"Hendrik";"de";"Boer";"Opeinde";"NL";"male"
"0090";"Smallingerland";"10";"Staatkundig Gereformeerde Partij (SGP)";"9";"R.";"Reinder";;"Bil";"Drachten";"NL";"male"
"0090";"Smallingerland";"10";"Staatkundig Gereformeerde Partij (SGP)";"10";"P.";"Piet";"van der";"Veen";"Boornbergum";"NL";"male"
"0090";"Smallingerland";"10";"Staatkundig Gereformeerde Partij (SGP)";"11";"W.";"Wierd";;"Wagenaar";"De Tike";"NL";"male"
"0093";"Terschelling";"1";"Plaatselijk Belang Terschelling";"1";"J.C.";"Jan Cees";;"Smit";"Lies";"NL";"male"
"0093";"Terschelling";"1";"Plaatselijk Belang Terschelling";"2";"A.H.E.";"Akke";;"Feenstra";"Hoorn";"NL";"female"
"0093";"Terschelling";"1";"Plaatselijk Belang Terschelling";"3";"J.";"Jan";;"Doeksen";"Baaiduinen";"NL";"male"
"0093";"Terschelling";"1";"Plaatselijk Belang Terschelling";"4";"L.";"Lobke";;"Buren";"Hoorn";"NL";"female"
"0093";"Terschelling";"1";"Plaatselijk Belang Terschelling";"5";"P.D.";"Peter";"van de";"Linde";"West-Terschelling";"NL";"male"
"0093";"Terschelling";"1";"Plaatselijk Belang Terschelling";"6";"W.J.";"Willem Jan";;"Groeneveld";"Midsland";"NL";"male"
"0093";"Terschelling";"1";"Plaatselijk Belang Terschelling";"7";"G.M.";"Marga";;"Wortel";"Hoorn";"NL";"female"
"0093";"Terschelling";"1";"Plaatselijk Belang Terschelling";"8";"R.";"Rein";;"Buren";"Formerum";"NL";"male"
"0093";"Terschelling";"1";"Plaatselijk Belang Terschelling";"9";"G.J.";"Geert";"van";"Dieren";"Formerum";"NL";"male"
"0093";"Terschelling";"1";"Plaatselijk Belang Terschelling";"10";"M.";"Mark";;"Smit";"Hoorn";"NL";"male"
"0093";"Terschelling";"1";"Plaatselijk Belang Terschelling";"11";"J.F.";"Jan";;"Smit";"Midsland";"NL";"male"
"0093";"Terschelling";"1";"Plaatselijk Belang Terschelling";"12";"W.J.M.";"Elly";;"Westenenk";"Baaiduinen";"NL";"female"
"0093";"Terschelling";"1";"Plaatselijk Belang Terschelling";"13";"D.O.";"Dirk";"de";"Boer";"West-Terschelling";"NL";"male"
"0093";"Terschelling";"1";"Plaatselijk Belang Terschelling";"14";"J.S.";"Hanny";;"Overal";"Formerum";"NL";"female"
"0093";"Terschelling";"1";"Plaatselijk Belang Terschelling";"15";"P.";"Perry";;"Hensen";"West-Terschelling";"NL";"male"
"0093";"Terschelling";"1";"Plaatselijk Belang Terschelling";"16";"G.";"Guus";"van";"Dieren";"Harlingen";"NL";"male"
"0093";"Terschelling";"1";"Plaatselijk Belang Terschelling";"17";"P.";"Peter";"van";"Witzenburg";"Midsland";"NL";"male"
"0093";"Terschelling";"1";"Plaatselijk Belang Terschelling";"18";"C.";"Cees";;"Muijskens";"Hoorn";"NL";"male"
"0093";"Terschelling";"1";"Plaatselijk Belang Terschelling";"19";"J.B.";"Bert";;"Wassink";"West-Terschelling";"NL";"male"
"0093";"Terschelling";"1";"Plaatselijk Belang Terschelling";"20";"H.";"Hein";;"Klarenbeek";"Landerum";"NL";"male"
"0093";"Terschelling";"2";"VVD";"1";"D.";;;"Ruige";"West-Terschelling";"NL";"male"
"0093";"Terschelling";"2";"VVD";"2";"J.W.";;;"Smit";"Midsland";"NL";"male"
"0093";"Terschelling";"2";"VVD";"3";"J.";;;"Jongsma";"Oosterend";"NL";"male"
"0093";"Terschelling";"2";"VVD";"4";"M.K.";;"van";"Zwol";"Landerum";"NL";"female"
"0093";"Terschelling";"2";"VVD";"5";"C.T.";;;"Lugt";"West-Terschelling";"NL";"male"
"0093";"Terschelling";"2";"VVD";"6";"C.J.";;;"Muijskens";"Hoorn";"NL";"male"
"0093";"Terschelling";"2";"VVD";"7";"J.";;;"Pals";"Koudekerk aan den Rijn";"NL";"male"
"0093";"Terschelling";"2";"VVD";"8";"F.";;;"Lagerweij";"Midsland";"NL";"male"
"0093";"Terschelling";"2";"VVD";"9";"G.W.";;;"Moes";"West-Terschelling";"NL";"male"
"0093";"Terschelling";"2";"VVD";"10";"P.G.";;;"Luidenga";"Midsland";"NL";"male"
"0093";"Terschelling";"2";"VVD";"11";"R.P.J.L.";;;"Tjittes";"Landerum";"NL";"male"
